A,B
'xQ NO TACHASTE LA FOTO PERRA T ODIO PERO TE AMO',Agresivo
'Y vo te falta pico andai tirando mierda demás Y soy más vieja más maraca aunPero zorra hoyo mios hueona fea mal culiá',Agresivo
'Y bachelet  Cual aporte mentiras geneticamente identicos',NoAgresivo
'Y mamita te manda wacha perra',Agresivo
'Y imaginar tipo persona feminazis hiciste escuela conmigo hablas Como hubieses visto tu puta vida Que asco das lástima ',Agresivo
'Y inteligencia emocional alucinante querido visto crecer sentidos madurar forma brutal orgullosa mujer convertido maravillosa',NoAgresivo
'Y cuánto tiempo deberá pasar diga tambien aportes mayoria campana Bachelet MEO final Guillier ',NoAgresivo
'Y viático $1226839 q pagamos Incluye dia visita Palma Salamanca',NoAgresivo
'Y octavo ano dirán perdieron eleccion cuarto ano culpa gobierno Bachelet',NoAgresivo
'Y wea te preocupa Weona tonta superficial Por ultimo utiliza tribuna pasa Chile estado asesino CamiloCatrillanca ComandoJungla',Agresivo
'Y pelo puta barata',Agresivo
'Y gusta jugar temas salud hija puta barata',Agresivo
'ke wea usamos garabatos mARACA CONCHATUMARE LAVATE EL POTO CON SEMEN ZORRA CULIA',Agresivo
'Y susodicha comenta despues Paris deje loco',Agresivo
'Y tuya Cara weona tonta habla estupideces',Agresivo
'ciudadanos pieque hacemos Tenemos payaso antichileno congreso',Agresivo
'Y acorde weona ay pate asco pense IGUAL TE LO CHANTAN ENTERO MARACA CULIA',Agresivo
'Y llamo atencion Matias Walker medios inflaban siguen inflando Michele Bachelet ocultando negocios familia operaciones CAVAL justicia chilena magnánima',NoAgresivo
'Y pensar q seguia zorra x acá  bloqueada maraca sapa fea culiá (perdon Frances) desahogo Rosa Espinoza',Agresivo
'Y PENSAR QUE LA VACA CULIA DE LA MALDONADO TIENE VISTA PRIVILEGIADA DE ESO',Agresivo
'Y canallas fotografia Pdta Bachelet ilustrar noticia Es acaso demás Pdtes reciben jubilacion MISERABLE PASQUIN',Agresivo
'Y pq cancelar Hueona tonta re tonta',Agresivo
'Y Bachelet flamante directora ONU defendio encarcelamiento persecucion politica Puso entredicho sistema judicial pais Va renunciar dignidad ',NoAgresivo
'Y malo Ellos juzgados están presos No arrancaron profugos justicia ',NoAgresivo
'maraca culia te anda chupado pico ',Agresivo
'Bachelet hubiese cumplido palabra tbn podrian elegir administracion 10% AFP estatal ',NoAgresivo
'Y TU QUE TE METI VIEJA MARACA CULIA TE VOY A ENTUBAR LOS CHOCLOS EN LA RAJA ',Agresivo
'Y tu eres weona creer original Baradit Weona tonta weones te retuitean Fijate baradit  b minuscula',Agresivo
'Y tu maraca CONCHETUMARE KarlaEnAccion Para cuándo sanciones tu porra culiá Madre perra culiá',Agresivo
'Y mujer tu Tan dulce Tan hermosa Tan bella Tan tu ',NoAgresivo
'YA Anda lavarte culo mujer jodan Tu quieres sacarle provecho desgracias demas',Agresivo
'Ya cállate perra',Agresivo
'YA DEBIERA ESTAR DESTITUIDO sebastianpinera QUE ESTA ESPERANDO USTED NO MERECE EL SILLON PRESIDENCIAL😡',Agresivo
'Ya Chadwick culpa Bachelet renuncia Papa Benedicto XVI ',NoAgresivo
'Ya llevo más ano maravillosa mujer dia amo más más consiguio darme razones sonreir seguir ',NoAgresivo
'q piden explicaciones Golborne paso hijo Bacheletla fortuna Lagos La Frei Me gustaria saber',NoAgresivo
'Ya hagan pelicula respetar mujer asi tradicion',NoAgresivo
'quiero escuchar canciones lauren mujer mente maravillosa seguro escribe arte ahre',NoAgresivo
'Ya tendremos gobierno derecha soportar continuidad Bachelet disfrazada centro Los partidos representan decidan 4 paredes candidato indiquen votar LA DERECHA VOTA POR joseantoniokast',NoAgresivo
'Ya weona estupida pegate cachetada porfa',Agresivo
'Yeyita tienes nombre cara tonta weona Te metes conversacion tu debes opinar mueve tu jugosa tu vida ',Agresivo
'amo Karlie Kloss super modelo más Ella verdad aprendio codificar estudio poder motivar más chicas aventurarse mundo tecnologia codificacion Ella mujer maravillosa ',NoAgresivo
'conoci mujer asombrosa viajaba tenia 24 anos linda bellisima hermosa angel',NoAgresivo
'Yo razon falta ley apoye mujeres embarazadas incluyendo apoyo puedan abortar condiciones tengan estigmatizadas Aunque penso claro',NoAgresivo
'Yo aquel voto Bachelet recontento pituto gano Francisco Vidal  Fresco raja culiao ',Agresivo
'Yo educo mis chicas Mujeres completas bellas virtuosas educo mis chicos equipo caballeros guapos hombres valor  educo amen respeten ',NoAgresivo
'Yo diria weai tonta weona ctm Y muestro puno',Agresivo
'YO NO ME RESISTO A LOS ENCANTOS DE LAS MUJERES DE MI TIERRA ES UNA DE LAS MAYORES BENDICIONES QUE DIOS NOS HA DADO EN LA VIDA MUJERES DE FUERTE CORAZON Y GRAN HUMILDAD MUJER CUAL SE DEBE VALORA Y CUIDAR POR ESO QUIEN SE RESISTE AMARLAS ',NoAgresivo
'Yo Navidad quiero vuelvas hija perra',Agresivo
'pense tu eras mujer digna pense estabas conectada realidad pais…',Agresivo
'Yo asesor Orsini Boric recomendaria tapar numerito entrevista exclusiva',NoAgresivo
'Yo quiero destitucion Boric ',NoAgresivo
'Yo digo mujer más maravillosa mundo muneca llevo altar ',NoAgresivo
'Yo pregunto formare lista Espero mujer respuesta v…',NoAgresivo
'Yo digo te acojo pregunta subrayo beso tinta remojo tu papel decirte eres más bello dulce mujer',NoAgresivo
'Yo soy cuica longi ctm wacha culiá conmigo maraca ctm soy conmigo culiá soy chorisa conchetumadre',Agresivo
'Yo vi candidatas Chilenas habian lindas ',NoAgresivo
'Yo vote Miche Orgulloso votado Presidenta Bachelet final',NoAgresivo
'ZORRA MARACA DE MIERDA TODOS TE ODIAN DAME RT AHORA PO CONCHETUMARE MARACA SIN VIDA PUTAA TODO CHILE TE ODIA PENOSA CULIA*',Agresivo
'Amigos  diputado Boric faltado gravemente pais reunirse asesino Jaime Guzmán  destituido',NoAgresivo
'Oportunismo Politico No creer sector supiera visita',NoAgresivo
'Oposicion venezolana sube tono mbachelet falta venga Dificil pregunta incapaz condenar dictadura Maduro',NoAgresivo
'Ordinario peligroso irresponsable paso acá ',Agresivo
'Orgullosa sindicalista orgullosa feminista orgullosa pertenecer clase obrera orgullosa lideresa sindicato maravillosa mujer luchadora feminista orgullosa representar CCOO Alicante Te quiero companera ',NoAgresivo
'ORGULLOSA DE SOFIA DEMOSTRANDO LA FORTALEZA QUE PUEDE TENER UNA MUJER EN UNA PRUEBA DE LIDER MARAVILLOSA',NoAgresivo
'Orsini Boric viaje ‘oficial ‘ Palestina deciden pasar cachetearse ratito Paris piscolearse terrorista',Agresivo
'Otro legado Gob M Bachelet pagar recursos El documento establecio aumento pago pasajero transportado $5201 Estado cancelar retroactiva ',NoAgresivo
'Otro comunero mapuche muerto gobierno Bachelet Cuantos más morir entender conflicto darle franca solucion',NoAgresivo
'OYE A VER A QUIEN LE VENIS A DECIR VIOLENTO MARACA CULIA TONTA NO PODIS GENERALIZAR WEONA PATETICA QUE TE CREIS TE VOY A SACAR LA CHUCHA ME DAI PENA',Agresivo
'oye Alejandra Valle eres tu criticar look pareces vaca guatona culiá descarada Chancha mierda',Agresivo
'oye Boricy fuiste conversar Palma Salamancano podiai Skype acaso',NoAgresivo
'Oye cirujia mal hecha vo cara raja patitas riselverga 😂😂😂😂😂 refiero patas gallo po…',Agresivo
'Oye deja enojarme q impuestos pagamos motel',Agresivo
'Oye tonta weona Todos reconocieron mentira',Agresivo
'Oye Maite necesito algun alboroto olviden junte asesino Palma Salamanca',NoAgresivo
'OYE MARACA CULIA EN VEZ DE ROBAR DIBUJOS APRENDE MEJOR A DIBUJAR AUNQUE DE SEGURO LO HACES PARA EL CULO PENDEJA CTM',Agresivo
'OYE MARACA CULIA QUE ANDAI INVENTANDO WEAS SI TE INVITAN A GRUPOS NO ES PA QUE ANDIS CAHUINEANDO TE VEIAS DECENTE ROTITA ',Agresivo
'OYE PENDEJA Y LA CONCHETUMARE QUIEN MIERDA TE CREES PARA VENIR A HABLAR DE ESOS TEMAS QUE SON DEMASIADOS SENSIBLES ACASO TE FALTA UN TORNILLO AWEONA MIDE TUS PALABRAS XUXETUMARE SI NO QUERI QUE LA MAYORIA DE LAS ARMY TE SAQUE LA CHUCHA',Agresivo
'OYE PERRA CULIA QE WEA CON LA DOMI MARACA CONSHATUMARE ¬¬ PARA LA WEA XUXETUMARE SINO KERI QE TE VIOLE PERRA CULIA TAMO ',Agresivo
'oye pagan ninas team extranjera comparacion nacional chilenas lindas',NoAgresivo
'Oye sapo/ sapa culia enfermos re pico den cara cobardes culiaos Tan hijos perra  den cara mongolicos CONCHETUMADRE vienen insultar asi vacios saben más vidas perkines culiaos ',Agresivo
'OYE TONTA WEONA Y NO TE DUELE EL CORAZON CON LOS NIÑOS DEL SENAMEAAAH VERDAD QUE ERES ABORTERA ASESINA PERO SI AVALASA LOS DELINCUENTESENCACHAITA LA WEA',Agresivo
'oye weona loca teni flor loto oio verdad te salen pa tripas culia q… — Si hueona viste denante video moto ',Agresivo
'Pacos qliaos ahi tonta weona filas denle PLR saco weas ',Agresivo
'Pais mierda chucha cortedeluz puta capital conchesumadre Y asi juran aweonaos izquerda Soa Bachelet wea positivaEnelClientesCL Valen Callampa Sin mantencion dia poder funcioar ',Agresivo
'Palma asesino sangre fria senador secuestro civil cuyo unico delito apellido',NoAgresivo
'Palma Salamanca condenado 1993 ano condena Mamo Contreras',NoAgresivo
'Pamela Jiles Red Q habrá elecciones anticipadas x enriquecimiento ilicito d familia Bachelet Es grave x Dávalos',NoAgresivo
