A,B
'DEBEMOS_nc0p000 CONVOCAR_vmii000 A_sp000 UN_dn0000 PLESBICITO_nc0s000 PARA_sp000 SABER_vmn0000 SI_cs ESTE_dd0000 GOBIERNO_nc0s000 SIGUE_vmip000 O_cc LO_pp000000 SACAMOS_np00000 DESDE_sp000 ĹAS_di0000 CALLES_nc0p000 ',NoAgresivo
'Deberian_vmic000 de_sp000 inahabilitar_vmn0000 a_sp000 la_da0000 di_nc00000 puta_aq0000 da_vmip000 Camila_np00000 Ramona_np00000 Flores_np00000 está_vmip000 weona_pi000000 si_cs que_pr000000 es_vsip000 loca_aq0000 esquizofrenica_nc0s000 galopante_aq0000 corrupta_aq0000 delictual_aq0000 junto_aq0000 con_sp000 su_dp0000 conyuge_nc0s000 Percy_np00000 Marin_np00000 Core_np00000 y_cc su_dp0000 hermana_nc0s000 Cynthia_np00000 Marin_np00000 condenada_aq0000 x_sp000 Fraude_np00000 al_sp000 Fisco_np00000 todos_pi000000 RN_np00000 ',Agresivo
'Debo_vmip000 entender_vmn0000 que_cs una_di0000 vagina_nc0s000 no_rn te_pp000000 hace_vmip000 mujer_nc0s000 que_pr000000 un_di0000 hombre_nc0s000 con_sp000 peluca_nc0s000 es_vsip000 mujer_nc0s000 que_cs una_di0000 mujer_nc0s000 con_sp000 pelo_nc0s000 corto_aq0000 es_vsip000 un_di0000 hombre_nc0s000 ..._fs Que_pt000000 pelotudo_aq0000 es_vsip000 el_da0000 hijo_nc0s000 de_sp000 la_da0000 mujer_nc0s000 de_sp000 mi_dp0000 viejo_aq0000 ',Agresivo
'Decirte_vmsp000 hermosa_aq0000 es_vsip000 poco_rg eres_vsip000 una_di0000 mujer_nc0s000 fuerte_aq0000 empoderada_aq0000 que_pr000000 se_pp000000 ama_vmip000 y_cc ama_vmip000 plena_aq0000 ESO_np00000 te_pp000000 hace_vmip000 bella_aq0000 por_sp000 dentro_rg y_cc por_sp000 fuera_vssi000 te_pp000000 admiro_vmip000 te_pp000000 banco_nc0s000 en_sp000 todas_pi000000 ',NoAgresivo
'Deeejense_vmis000 huevear_vmn0000 a_sp000 Boric_np00000 fachos_np00000 culiaos_aq0000 Visiten_np00000 nueva_aq0000 %_nc0s000 sus_dp0000 amigos_nc0p000 asesinos_nc0p000 d_sp000 Punta_np00000 Peuco_np00000 y_cc sigan_vmsp000 intentando_vmg0000 sacarlos_nc0p000 ',Agresivo
'deja_vmm0000 de_sp000 agredir_vmn0000 a_sp000 mica_nc0s000 perra_np00000 asquerosa_aq0000 recentinda_aq0000 como_cs la_da0000 putita_nc0s000 fernandez_nc0s000 por_sp000 algo_pi000000 nadie_pi000000 te_pp000000 quiere_vmip000 a_sp000 vos_pp000000 por_sp000 mentirosa_aq0000 y_cc resentida_aq0000 aguada_aq0000 me_p0000000 das_vmip000 asco_nc0s000 mujer_nc0s000 ',Agresivo
'Dejando_vmg0000 pantallazos_nc0p000 de_sp000 tuits_nc0p000 Al_np00000 mencionar_vmn0000 a_sp000 Bachelet_np00000 y_cc Soros_np00000 me_pp000000 han_vaip000 borrado_vmp0000 varios_di0000 esta_dd0000 manana_np00000 Ni_cc Twitter_np00000 es_vsip000 democrático_aq0000 frente_rg a_sp000 malas_aq0000 artes_nc0p000 de_sp000 la_da0000 ultraizquierda_aq0000 ',NoAgresivo
'Dejen_vmm0000 a_sp000 Patricia_np00000 Maldonado_aq0000 que_cs se_p0000000 exprese_vmsp000 total_rg la_da0000 vieja_aq0000 culiá_rg ya_rg está_vmip000 vieja_aq0000 y_cc gorda_aq0000 como_cs vaca_nc0s000 y_cc Pinochet_np00000 ya_rg no_rn existeLo_np00000 unico_aq0000 que_pr000000 queda_vmip000 son_vsip000 sus_dp0000 crimenes_nc0p000 de_sp000 lesa_aq0000 humanidad_nc0s000 vieja_aq0000 CTM_np00000 ',Agresivo
'dEJEN_vmm0000 DE_sp000 DECIRLE_np00000 BIG_aq0000 HITLER_ao0000 A_sp000 BH_nc0n000 POR_sp000 LA_da0000 MIERDA_np00000 NO_rn TE_pp000000 DAI_vmip000 CUENTA_nc0s000 DE_sp000 QUIEN_pr000000 ES_vsip000 ESE_pd000000 WEON_vmis000 ESTUPIDA_z0 CULIA_np00000 SE_p0000000 NOTA_np00000 QUE_cc TODAVIA_rg NO_rg CAXAN_vmip000 NI_rg UNA_di0000 WEA_nc0s000 MEJOR_aq0000 PONGANSE_aq0000 A_sp000 LEER_vmn0000 DE_sp000 HISTORIA_nc0s000 Y_cc DEJEN_pn000000 DE_sp000 WEAR_np00000 CON_sp000 CUEA_np00000 SABEN_vmip000 DE_sp000 LO_da0000 QUE_pr000000 ESTAN_vmip000 HABLANDO_nc0s000 TONTA_nc0s000 WEONA_aq0000 RECONCHETUMAREEEE_aq0000 ',Agresivo
'Demasiado_rg carepalo_nc00000 Jose_np00000 Antonio_np00000 Kast_np00000 pedir_vmn0000 la_da0000 inhabilidad_nc0s000 de_sp000 Gabriel_np00000 Boric_np00000 como_cs diputado_nc0s000 por_sp000 reunirse_vmn0000 con_sp000 Palma_np00000 Salamanca_np00000 ',NoAgresivo
'DesafueroCFK_np00000 y_cc tras_sp000 las_da0000 rejas_nc0p000 hdp_nc0n000 ladrona_nc0s000 de_sp000 cuarta_ao0000 asesina_nc0s000 sinverguenza_nc0s000 ',Agresivo
'Desbloqueame_vmis000 puta_nc0s000 barata_aq0000 que_pr000000 tengo_vmip000 algunas_di0000 cositas_nc0p000 que_pr000000 aclararte_vmip000 del_sp000 video_nc0s000 mentiroso_aq0000 que_cs estas_vmip000 mostrando_vmg0000 TatoAguilera_nc0s000 ',Agresivo
'descubri_nc0s000 lentamente_rg además_rg de_sp000 una_di0000 mujer_nc0s000 bella_aq0000 una_di0000 persona_nc0s000 especial_aq0000 y_cc profunda_aq0000 Estoy_vmip000 feliz_aq0000 que_cs te_p0000000 hayas_vasp000 mostrado_vmp0000 a_sp000 los_da0000 ojos_nc0p000 de_sp000 todos_di0000 Eres_vsip000 una_di0000 mujer_nc0s000 estupenda_aq0000 simpática_aq0000 y_cc aun_cs mas_rg bella_aq0000 por_sp000 dentro_rg ',NoAgresivo
'Desde_sp000 hacia_sp000 rato_nc0s000 que_cs esta_dd0000 mujer_nc0s000 no_rn me_pp000000 emocionaba_vmii000 con_sp000 una_di0000 interpretacion_nc0s000 Pero_cc su_dp0000 trabajo_nc0s000 en_sp000 el_da0000 remake_nc0s000 americano_aq0000 The_np00000 kindergarten_vmip000 teacher_vmn0000 la_pp000000 vuelve_vmsp000 simplemente_rg asombrosa_aq0000 ',NoAgresivo
'Desde_sp000 que_pr000000 conoci_vmis000 a_sp000 Saraantunz_np00000 me_p0000000 di_vmis000 cuenta_nc0s000 que_cs era_vsii000 una_di0000 gran_aq0000 mujer_nc0s000 que_pr000000 habia_vmii000 creado_vmp0000 un_di0000 proyecto_nc0s000 increible_aq0000 stophaters_nc00000 ',NoAgresivo
'Despues_rg anadieron_vmis000 que_cs alquilar_vmn0000 nuestros_dp0000 uteros_np00000 nos_pp000000 hacia_sp000 buenas_aq0000 personas_nc0p000 ',NoAgresivo
'Despues_rg d_sp000 tanto_rg desastres_vmip000 d_sp000 la_da0000 naturaleza_nc0s000 y_cc la_da0000 lenta_aq0000 respuesta_nc0s000 del_sp000 Gbno_np00000 Bachelet_np00000 pienso_vmip000 q_cs los_da0000 33_dn0000 mineros_nc0p000 se_p0000000 les_pp000000 habrian_vmii000 muerto_aq0000 ',NoAgresivo
'despues_rg de_sp000 todo_pi000000 lo_da0000 que_pr000000 te_pp000000 ha_vaip000 tocado_vmp0000 sufrir_vmn0000 hoy_rg por_sp000 ser_vsn0000 mujer_nc0s000 de_sp000 centroderecha_nc0p000 Yo_pp000000 te_pp000000 aplaudosiempre_vmip000 coherente_aq0000 y_cc maravillosa_aq0000 Tan_rg feliz_aq0000 como_cs tu_pp000000 de_sp000 los_da0000 resultados_nc0p000 de_sp000 Andalucia_np00000 ',NoAgresivo
'destrozando_vmg0000 a_sp000 los_da0000 gobiernos_nc0p000 del_sp000 duopolio_nc0s000 Michelle_np00000 Bachelet_np00000 y_cc Sebastián_np00000 Pinera_np00000 y_cc el_da0000 criminal_nc0s000 Lobby_np00000 empresarial_aq0000 del_sp000 modelo_nc0s000 capitalista_aq0000 de_sp000 libre_aq0000 mercado_nc0s000 responsable_aq0000 de_sp000 la_da0000 grave_aq0000 contaminacion_nc0s000 que_pr000000 hoy_rg vive_vmip000 Quintero_np00000 y_cc Puchuncavi_np00000 ',NoAgresivo
'Dia_np00000 de_sp000 Michelle_np00000 Bachelety_np00000 sus_dp0000 seguidorespartio_nc0s000 la_da0000 carrera_nc0s000 presidencial_aq0000 con_sp000 tds_vsip000 sus_dp0000 actores_nc0p000 desplegados_aq0000 Esperemos_vmsp000 carrera_nc0s000 c_np00000 contenido_nc0s000 ',NoAgresivo
'dice_vmip000 negra_nc0s000 culiá_aq0000 y_cc despues_rg se_pp000000 hace_vmip000 que_cs habla_vmip000 con_sp000 la_da0000 melisa_nc0s000 lol_i jajaja_i mina_vmip000 maraca_np00000 y_cc cobarde_aq0000 ',Agresivo
'digamelo_vmm0000 en_sp000 la_da0000 cara_nc0s000 perra_np00000 ',Agresivo
'Diganle_vmm0000 a_sp000 los_da0000 tontos_nc0p000 culiaos_aq0000 del_sp000 gobierno_nc0s000 de_sp000 Bachelet_np00000 que_cs toda_di0000 ayuda_nc0s000 es_vsip000 necesaria_aq0000 gracias_nc0p000 ',Agresivo
'Dime_vmip000 con_sp000 quien_pr000000 andas_vmip000 y_cc te_pp000000 dire_vmm0000 quien_pr000000 eres_vsip000 Boric_np00000 se_p0000000 equivoco_vmip000 y_cc se_vmip000 mareo_nc0s000 con_sp000 la_da0000 Orsinipffff_np00000 ',NoAgresivo
'Dios_np00000 nos_pp000000 ha_vaip000 dejado_vmp0000 un_di0000 legado_nc0s000 con_sp000 esta_dd0000 gran_aq0000 mujer_nc0s000 Gerda_np00000 Brown_np00000 y_cc mis_dp0000 pastores_nc0p000 lo_pp000000 han_vaip000 recibido_vmp0000 ',NoAgresivo
'Dios_np00000 te_pp000000 bendiga_vmsp000 hoy_rg y_cc siempre_rg y_cc te_pp000000 acompane_vmsp000 en_sp000 tu_dp0000 nueva_aq0000 travesia_nc0s000 te_pp000000 amo_vmip000 mas_rg que_pr000000 a_sp000 nada_pi000000 ',NoAgresivo
'Dios_np00000 Monica_np00000 no_rn se_p0000000 ve_vmip000 cinica_aq0000 no_rn se_p0000000 ve_vmip000 falsase_vmsi000 ve_vmip000 estupenda_aq0000 en_sp000 todo_di0000 Pero_cc esta_dd0000 mujer_nc0s000 en_sp000 que_pr000000 mundo_nc0s000 paralelo_aq0000 vive_vmip000 ',NoAgresivo
'Disculpame_vmip000 por_sp000 interrumpir_vmn0000 tan_rg sagrado_aq0000 momento_nc0s000 pero_cc igual_aq0000 no_rn tengo_vmip000 la_da0000 culpa_nc0s000 de_sp000 que_cs no_rn dejes_vmsp000 en_sp000 silencio_nc0s000 o_cc desconectes_vmip000 el_da0000 wifi_nc0s000 para_sp000 dormir_vmn0000 loca_aq0000 de_sp000 mierda_nc0s000 ',Agresivo
'Distinguida_aq0000 y_cc honorable_aq0000 dama_nc0s000 No_rn le_pp000000 mientan_vmip000 al_sp000 pueblo_nc0s000 La_da0000 insurreccion_nc0s000 no_rn es_vsip000 de_sp000 reuniones_nc0p000 ni_rg de_sp000 horarios_nc0p000 ',NoAgresivo
'DOBLE_nc0s000 ESTANDAR_aq0000 de_sp000 Gabriel_np00000 Boric_np00000 es_vsip000 completamente_rg indignante_aq0000 e_cc inaceptable_aq0000 ',NoAgresivo
'DOBLE_nc0s000 ESTANDAR_aq0000 de_sp000 Gabriel_np00000 Boric_np00000 es_vsip000 completamente_rg indignante_aq0000 e_cc inaceptable_aq0000 Reunirse_np00000 con_sp000 el_da0000 asesino_nc0s000 y_cc profugo_nc0s000 de_sp000 la_da0000 justicia_nc0s000 ',NoAgresivo
'Dos_pn000000 o_cc tres_pn000000 matecitos_nc0p000 y_cc una_di0000 charla_nc0s000 que_cs mujer_nc0s000 maravillosa_aq0000 ',NoAgresivo
'Eeeeeella_np00000 en_sp000 perra_np00000 máxima_aq0000 jajajaja_i ❤️_word ',Agresivo
'Efectivamente_rg estoy_vmip000 esperando_vmg0000 una_di0000 nina_nc0s000 maravillosa_aq0000 que_pr000000 viene_vmip000 al_sp000 mundo_nc0s000 gracias_nc0p000 a_sp000 una_di0000 extraordinaria_aq0000 mujer_nc0s000 y_cc a_sp000 su_dp0000 familia_nc0s000 Una_di0000 mujer_nc0s000 libre_aq0000 y_cc que_cs su_dp0000 motivacion_nc0s000 es_vsip000 ayudar_vmn0000 a_sp000 otras_di0000 personasmujer_nc0s000 excepcional_aq0000 tu_pp000000 no_rn lo_pp000000 entenderias_vmis000 Adios_np00000 ',NoAgresivo
'Efecto_nc0s000 Bolsonaro_aq0000 Aun_rg el_da0000 presidente_nc0s000 electo_aq0000 de_sp000 Brasil_np00000 no_rg se_p0000000 ha_vmip000 sentado_aq0000 en_sp000 la_da0000 silla_nc0s000 presidencial_aq0000 y_cc ya_rg entro_vmip000 en_sp000 pánico_nc0s000 la_da0000 alta_aq0000 esfera_nc0s000 chavista_nc0s000 y_cc la_da0000 dirigencia_nc0s000 opositora_aq0000 oficialista_aq0000 ni_rg hablar_vmn0000 de_sp000 los_da0000 progres_nc0p000 a_sp000 nivel_nc0s000 mundial_aq0000 A_sp000 la_da0000 Bachelet_np00000 casi_rg le_pp000000 da_vmip000 un_di0000 soponcio_nc0s000 ',NoAgresivo
'Ej_nc0s000 de_sp000 lo_da0000 que_pr000000 ser_vsn0000 mujer_nc0s000 conlleva_vmip000 en_sp000 este_dd0000 sistema_nc0s000 patriarcal_aq0000 machista_aq0000 clasista_aq0000 hipocrita_aq0000 moralistas_nc0p000 y_cc para_sp000 colmo_nc0s000 de_sp000 otro_di0000 pais_nc0s000 y_cc continente_nc0s000 ',NoAgresivo
'El_da0000 82_z0 %_ft de_sp000 los_da0000 profesores_nc0p000 tuvieron_vmis000 un_di0000 alza_nc0s000 en_sp000 sus_dp0000 sueldos_nc0p000 por_sp000 la_da0000 Carrera_np00000 Docente_np00000 Asi_rg es_vsip000 como_cs se_p0000000 van_vmip000 viendo_vmg0000 los_da0000 resultados_nc0p000 de_sp000 las_da0000 reformas_nc0p000 de_sp000 la_da0000 Presidenta_np00000 Bachelet_np00000 desde_sp000 un_di0000 principio_nc0s000 se_pp000000 dijo_vmis000 que_cs los_da0000 cambios_nc0p000 eran_vsii000 graduales_aq0000 y_cc ahora_rg vemos_vmip000 los_da0000 resultados_nc0p000 Gracias_i ',NoAgresivo
'El_da0000 aborto_nc0s000 es_vsip000 una_di0000 forma_nc0s000 de_sp000 violencia_nc0s000 contra_sp000 la_da0000 mujer_nc0s000 Jamás_rg será_vsif000 un_di0000 derecho_nc0s000 Es_vsip000 un_di0000 crimen_nc0s000 que_pr000000 acaba_vmip000 con_sp000 la_da0000 vida_nc0s000 del_sp000 nino_nc0s000 por_sp000 nacer_nc0s000 y_cc destruye_vmip000 el_da0000 corazon_nc0s000 de_sp000 esa_dd0000 madre_nc0s000 ',NoAgresivo
'El_da0000 acoso_nc0s000 laboral_aq0000 representa_vmip000 otra_di0000 forma_nc0s000 d_sp000 violencia_nc0s000 contra_sp000 la_da0000 mujer_nc0s000 ',NoAgresivo
'El_da0000 amor_nc0s000 no_rn existe_vmip000 y_cc tu_pp000000 fuiste_vmis000 eres_vsip000 y_cc serás_vmip000 una_di0000 perra_np00000 ',Agresivo
'El_da0000 apoyo_nc0s000 de_sp000 Bachelet_np00000 a_sp000 Eyzaguirre_np00000 se_p0000000 parece_vmip000 a_sp000 los_da0000 casos_nc0p000 en_sp000 que_pr000000 los_da0000 clubes_nc0p000 ratifican_vmip000 al_sp000 DT_np00000 ante_sp000 malos_aq0000 resultados_nc0p000 Olor_np00000 a_sp000 gladiolo_nc0s000 ',NoAgresivo
'El_da0000 conversador_aq0000 de_sp000 asombrosa_aq0000 inteligencia_nc0s000 y_cc mirada_nc0s000 que_pr000000 habla_vmip000 haciendo_vmg0000 explotar_vmn0000 con_sp000 un_di0000 guino_nc0s000 el_da0000 libido_nc0s000 de_sp000 cualquier_di0000 mujer_nc0s000 es_vsip000 solo_aq0000 mio_px000000 ',NoAgresivo
'EL_da0000 CRECIMIENTO_nc0s000 ES_vsip000 BAJO_np00000 X_np00000 BACHELET_np00000 SUS_dp0000 REFORMAS_nc0p000 LO_pp000000 CAGARON_vmis000 TODO_pi000000 Y_cc LA_da0000 ECONOMIA_nc0s000 NO_rn PUEDE_vmip000 COMPROMETERSE_sp000 LA_da0000 CULPA_np00000 ES_vsip000 DE_sp000 LOS_da0000 HAITIANOS_nc0p000 EN_sp000 SERIO_np00000 ES_vsip000 CULPA_np00000 DE_sp000 ELLOS_np00000 DE_sp000 LOS_da0000 FERIADOS_nc0p000 TAMBIEN_aq0000 PERO_cc X_np00000 ESO_np00000 ESTAMOS_np00000 PARA_sp000 ARREGLAR_vmn0000 EL_da0000 CAOS_np00000 ',Agresivo
'El_da0000 dia_nc0s000 de_sp000 hoy_rg cumplo_nc0n000 un_di0000 sueno_nc0s000 gracias_nc0p000 a_sp000 esta_dd0000 Bella_np00000 y_cc gran_aq0000 mujer_nc0s000 es_vsip000 una_di0000 persona_nc0s000 increible_aq0000 y_cc puedo_vmip000 decir_vmn0000 que_cs da_vmip000 uno_di0000 de_sp000 los_da0000 mejores_aq0000 abrazos_nc0p000 del_sp000 mundo_nc0s000 Siempre_rg dire_vmm0000 que_cs eres_vsip000 la_da0000 mejor_aq0000 mamánager_nc0s000 gracias_nc0p000 por_sp000 apoyarlos_nc0p000 tanto_rg te_pp000000 amo_vmip000 ',NoAgresivo
'El_da0000 dia_nc0s000 que_pr000000 lleveis_nc0n000 las_da0000 riendas_nc0p000 de_sp000 la_da0000 sociedad_nc0s000 nuestra_dp0000 especie_nc0s000 dará_vmif000 un_di0000 gran_aq0000 salto_nc0s000 evolutivo_aq0000 un_di0000 viaje_nc0s000 hacia_sp000 la_da0000 verdadera_aq0000 prosperidad_nc0s000 Gracias_np00000 a_sp000 todas_di0000 sois_nc0s000 maravillosas_aq0000 ',NoAgresivo
'El_da0000 Diputado_aq0000 Gabriel_np00000 BORIC_np00000 debe_vmip000 renunciar_vmn0000 a_sp000 la_da0000 patetica_aq0000 CamaraDiputados_np00000 ',NoAgresivo
'El_da0000 Diputado_aq0000 Gabriel_np00000 BORIC_np00000 debe_vmip000 renunciar_vmn0000 a_sp000 la_da0000 patetica_aq0000 CamaraDiputados_np00000 No_rn es_vsip000 posible_aq0000 tolerar_vmn0000 gente_nc0s000 que_pr000000 ampara_vmip000 terrorismo_nc0s000 ',NoAgresivo
'El_da0000 engano_nc0s000 de_sp000 Bachelet_np00000 con_sp000 una_di0000 mano_nc0s000 te_p0000000 dio_vmis000 y_cc con_sp000 la_da0000 otra_pi000000 te_p0000000 quito_vmis000 ',NoAgresivo
'El_da0000 ex_aq0000 presidente_nc0s000 de_sp000 Ecuador_np00000 será_vsif000 encarcelado_aq0000 si_cs sale_vmip000 de_sp000 Belgica_np00000 Solo_aq0000 falta_vmip000 Bachelet_np00000 ',NoAgresivo
'El_da0000 gusto_nc0s000 de_sp000 preocuparse_vmsi000 por_sp000 weas_np00000 como_cs bomba_nc0s000 d_sp000 humo_nc0s000 los_da0000 canticos_nc0p000 d_sp000 la_da0000 armada_nc0s000 mientras_cs q_pr000000 bachelet_nc0p000 aun_cs no_rn se_p0000000 hace_vmip000 responsable_aq0000 dl_nc0s000 27F_nc0s000 ',NoAgresivo
'El_da0000 hombre_nc0s000 que_cs diga_vmsp000 que_cs esta_dd0000 mujer_nc0s000 no_rn es_vsip000 el_da0000 cielo_nc0s000 y_cc lo_da0000 mejor_aq0000 que_pr000000 le_pp000000 pudo_vmis000 pasar_vmn0000 es_vsip000 por_sp000 que_pr000000 realmente_rg no_rn sabe_vmip000 que_cs es_vsip000 una_di0000 mujer_nc0s000 bella_aq0000 y_cc que_pr000000 es_vsip000 ser_vsn0000 un_di0000 hombre_nc0s000 afortunado_aq0000 ',NoAgresivo
'El_da0000 hombre_nc0s000 quiere_vmip000 sexo_nc0s000 y_cc la_da0000 mujer_nc0s000 romanticismo_aq0000 Solo_aq0000 aceptando_vmg0000 las_da0000 diferencias_nc0p000 podemos_vmip000 alcanzar_vmn0000 intimidad_nc0s000 y_cc una_di0000 relacion_nc0s000 sexual_aq0000 estupenda_aq0000 ',NoAgresivo
'El_da0000 liderazgo_nc0s000 femenino_aq0000 es_vsip000 innato_aq0000 desde_sp000 el_da0000 principio_nc0s000 de_sp000 la_da0000 vida_nc0s000 Literalmente_rg sin_sp000 ellas_pp000000 los_da0000 hombres_nc0p000 no_rn existeriamos_vmii000 Un_di0000 orgullo_nc0s000 tener_vmn0000 mujeres_nc0p000 lideres_aq0000 ',NoAgresivo
'El_da0000 lunes_nc0s000 tengo_vmip000 que_cs arriar_vmn0000 una_di0000 vaca_nc0s000 sola_aq0000 cachai_vmis000 lo_da0000 que_pr000000 es_vsip000 esa_dd0000 wea_nc0s000 pa_sp000 una_di0000 chica_nc0s000 culia_rg de_sp000 155_z0 ',Agresivo
'El_da0000 marxismo_nc00000 corrupto_nc00000 a_sp000 traves_np00000 de_sp000 Bachelet_np00000 se_p0000000 infiltro_vmip000 en_sp000 las_da0000 FFAA_np00000 desde_sp000 2006_w a_sp000 la_da0000 fecha_nc0s000 eligio_np00000 y_cc puso_vmis000 en_sp000 sus_dp0000 cargos_nc0p000 a_sp000 sus_dp0000 amigos_nc0p000 Generales_np00000 FuenteAlba_np00000 Villalobos_np00000 y_cc al_sp000 actual_aq0000 Cmdte_np00000 en_sp000 Jefe_nc0s000 del_sp000 Ejercito_np00000 Ricardo_np00000 Martinez_np00000 que_pr000000 es_vsip000 su_dp0000 primo_nc0s000 en_sp000 segundo_nc0s000 grado_nc0s000 ',NoAgresivo
'El_da0000 mejor_aq0000 ejemplo_nc0s000 de_sp000 lo_da0000 que_pr000000 representa_vmip000 el_da0000 ppcv_nc0s000 una_di0000 gran_aq0000 mujer_nc0s000 trabajadora_aq0000 y_cc comprometida_aq0000 Torrent_np00000 tendrá_vmif000 una_di0000 gran_aq0000 candidata_nc0s000 a_sp000 la_da0000 alcaldia_nc0s000 y_cc un_di0000 gran_aq0000 equipo_nc0s000 para_sp000 recuperar_vmn0000 juntos_aq0000 el_da0000 proyecto_nc0s000 de_sp000 futuro_nc0s000 que_cs los_da0000 torrentinos_nc0p000 merecen_vmip000 ',NoAgresivo
'el_da0000 nivel_nc0s000 de_sp000 intelectuales_nc0p000 que_pr000000 defienden_vmip000 a_sp000 gabrielboric_nc0s000 y_cc MaiteOrsini_np00000 Solo_aq0000 lumbreras_nc0p000 de_sp000 la_da0000 ortografia_nc0s000 ',NoAgresivo
'El_da0000 objetivo_nc0s000 de_sp000 esta_dd0000 ley_nc0s000 es_vsip000 prevenir_vmn0000 y_cc erradicar_vmn0000 todo_di0000 tipo_nc0s000 de_sp000 violencia_nc0s000 contra_sp000 mujeres_nc0p000 garantizando_vmg0000 sus_dp0000 derechos_nc0p000 impulsando_vmg0000 acciones_nc0p000 positivas_aq0000 ',NoAgresivo
'El_da0000 partido_nc0s000 de_sp000 manana_nc0s000 me_pp000000 tiene_vmip000 mas_rg tiriton_nc0s000 que_cs la_da0000 guata_nc0s000 de_sp000 Bachelet_np00000 ',Agresivo
'El_da0000 profe_nc0s000 acaba_vmip000 de_sp000 decir_vmn0000 que_cs las_da0000 mujeres_nc0p000 no_rn son_vsip000 buenas_aq0000 en_sp000 matemáticas_nc0p000 por_sp000 cosas_nc0p000 biologicas_aq0000 y_cc mi_dp0000 mejor_aq0000 amiga_nc0s000 tiene_vmip000 22_z0 y_cc esta_dd0000 haciendo_vmg0000 un_di0000 magister_nc0s000 en_sp000 Beaucheff_np00000 Dentrate_np00000 viejo_aq0000 ',NoAgresivo
'El_da0000 psicopata_nc0s000 dice_vmip000 que_cs Boric_np00000 debe_vmip000 ser_vsn0000 destituido_vmp0000 por_sp000 su_dp0000 visita_nc0s000 a_sp000 Salamanca_np00000 ',Agresivo
'El_da0000 trabajo_nc0s000 de_sp000 esta_dd0000 maravillosa_aq0000 mujer_nc0s000 en_sp000 la_da0000 defensa_nc0s000 de_sp000 la_da0000 ninez_nc0s000 especialmente_rg abogando_vmg0000 por_sp000 los_da0000 menores_aq0000 reclutados_vmp0000 forzosamente_rg por_sp000 las_da0000 FARCEPueblo_np00000 es_vsip000 extraordinario_aq0000 e_cc invaluable_aq0000 demostrada_aq0000 su_dp0000 absoluta_aq0000 inocencia_nc0s000 le_pp000000 llegarán_vmif000 reconocimientos_aq0000 y_cc honores_nc0p000 muy_rg merecidos_aq0000 ',NoAgresivo
'El_da0000 viaje_nc0s000 a_sp000 Francia_np00000 de_sp000 Gabriel_np00000 Boric_np00000 tb_np00000 fue_vmis000 invitaciòn_nc0s000 y_cc cuantos_di0000 dias_nc0p000 estuvo_vmis000 y_cc quienes_pr000000 mas_rg estuvieron_vmis000 ',NoAgresivo
'ELIZABETH_dd0000 COMO_sp000 SE_p0000000 TE_pp000000 OCURRE_vmip000 DECIR_vmn0000 ESO_pd000000 SI_cs ERI_np00000 LA_da0000 TIPA_np00000 MAS_rg LINDA_np00000 DEL_sp000 MUNDO_nc0s000 TONTA_nc0s000 WEONA_np00000 TE_pp000000 VOY_vmip000 A_sp000 PEGAR_vmn0000 ',Agresivo
'Ella_pp000000 como_sp000 mujer_nc0s000 y_cc aun_rg más_rg como_cs profesional_nc0s000 en_sp000 su_dp0000 caso_nc0s000 periodista_nc0s000 está_vmip000 catalogada_aq0000 como_cs una_pi000000 de_sp000 las_da0000 mejores_aq0000 del_sp000 pais_nc0s000 ',NoAgresivo
'ella_pp000000 es_vsip000 inteligente_aq0000 distinguida_aq0000 hermosa_aq0000 y_cc sobre_sp000 todo_pi000000 feliz_aq0000 a_sp000 vos_pp000000 no_rn te_pp000000 representa_vmip000 para_sp000 nada_pi000000 si_cs la_da0000 tal_dd0000 Sophie_np00000 fuera_vssi000 nuestra_dp0000 primera_ao0000 dama_nc0s000 tambien_aq0000 le_pp000000 tendrias_vmic000 envidia_nc0s000 ',NoAgresivo
'Ella_pp000000 es_vsip000 mi_dp0000 novia_nc0s000 mi_dp0000 mejor_aq0000 amiga_nc0s000 el_da0000 amor_nc0s000 de_sp000 mi_dp0000 vida_nc0s000 una_di0000 mujer_nc0s000 tan_rg maravillosa_aq0000 y_cc perfecta_aq0000 que_pr000000 siempte_vmip000 que_cs puede_vmip000 me_pp000000 hace_vmip000 sonreir_vmn0000 nunca_rg me_pp000000 imagine_vmsp000 llegar_vmn0000 a_sp000 ser_vsn0000 tan_rg feliz_aq0000 como_cs lo_da0000 soy_vsip000 en_sp000 estos_dd0000 momentos_nc0p000 de_sp000 mi_dp0000 vida_nc0s000 y_cc espero_vmip000 en_sp000 dios_vmis000 que_cs esto_pd000000 no_rn termine_vmsp000 jamas_rg por_sp000 que_pr000000 sin_sp000 duda_nc0s000 la_da0000 amo_nc0s000 ',NoAgresivo
'ella_pp000000 es_vsip000 realmente_rg una_di0000 mujer_nc0s000 hermosa_aq0000 tiene_vmip000 bien_rg merecido_vmp0000 el_da0000 nombre_nc0s000 de_sp000 Army_np00000 ',NoAgresivo
'Ella_pp000000 vive_vmip000 obsesionada_aq0000 con_sp000 que_cs todos_di0000 la_pp000000 odian_vmip000 y_cc la_pp000000 quieren_vmip000 atacar_vmn0000 Esa_dd0000 mujer_nc0s000 está_vmip000 mal_rg de_sp000 la_da0000 cabeza_nc0s000 ',NoAgresivo
